customerID,support_tickets_90d,support_ticket_escalations_90d,app_logins_30d,days_since_last_login,avg_daily_usage_gb,data_overage_events_90d,payment_failures_12m,nps_score,discount_offers_accepted_12m,plan_change_count_12m
2150-WLKUW,4,0,11,0,5.66,2,1,7,1,2
7159-FVYPK,4,1,8,22,5.45,2,0,6,1,0
7032-LMBHI,4,1,18,2,6.45,1,0,7,0,1
1150-WFARN,4,2,4,7,11.09,2,0,2,2,0
6088-BXMRG,8,1,20,36,8.18,2,3,5,2,2
3144-AUDBS,5,3,7,43,8.54,4,2,2,2,3
4821-SJHJV,5,2,17,28,7.81,4,0,6,0,0
7346-MEDWM,3,2,9,25,5.82,1,1,5,1,1
1137-DGOWI,0,0,12,5,5.65,2,0,6,0,0
5616-PRTNT,2,2,6,0,9.38,3,3,3,2,1
3812-LRZIR,1,0,13,2,8.46,4,2,5,0,1
4818-QIUFN,5,1,6,43,11.72,2,2,2,1,1
9483-GCPWE,2,1,15,6,5.19,2,2,6,0,1
4227-OJHAL,2,0,9,30,7.33,3,1,2,1,1
9220-CXRSC,2,0,12,41,8.31,1,6,8,1,0
4993-JCRGJ,0,0,8,36,7.55,3,0,5,2,0
9537-JALFH,3,1,9,13,6.61,2,1,5,0,3
6698-OXETB,3,1,11,15,9.19,1,2,7,0,1
2103-ZRXFN,3,2,9,25,8.88,0,0,8,4,1
3724-BSCVH,6,0,5,10,7.42,1,1,3,2,4
4877-TSOFF,2,0,3,10,5.57,1,1,7,4,2
9209-NWPGU,4,0,13,14,4.1,2,1,4,1,1
6961-VCPMC,9,6,7,51,10.29,1,4,3,3,2
7306-YDSOI,2,0,14,68,7.83,0,2,8,3,3
5288-AHOUP,1,0,10,4,5.77,1,0,3,2,2
6688-UZPWD,2,0,5,28,11.91,6,0,2,3,1
0655-YDGFJ,4,1,10,39,7.16,2,4,7,1,3
8468-EHYJA,5,2,6,6,4.72,4,5,1,1,0
6823-SIDFQ,2,0,18,50,8.31,0,0,8,1,1
1097-FSPVW,3,1,10,62,7.4,2,2,3,1,0
2839-RFSQE,2,1,6,34,9.61,1,2,4,1,0
8328-SKJNO,4,0,11,31,9.36,3,1,3,0,3
7010-ZMVBF,7,3,8,25,11.12,4,1,5,0,1
5201-CBWYG,0,0,10,9,8.16,1,3,5,0,1
0968-GSIKN,6,1,5,14,9.12,4,1,2,1,1
1965-DDBWU,6,3,4,4,6.44,4,2,2,1,1
9057-SIHCH,2,2,5,59,11.18,4,2,3,3,4
6352-GIGGQ,3,1,14,26,7.28,1,1,5,1,1
3635-QQRQD,5,2,12,8,5.61,2,1,6,3,1
6771-XWBDM,6,3,10,42,8.82,0,1,4,1,1
2897-DOVND,3,0,5,45,11.48,4,2,4,3,1
3082-YVEKW,3,0,16,8,10.44,2,2,5,1,2
0191-EQUUH,3,1,9,3,9.26,1,1,6,1,0
7134-HBPBS,4,0,19,2,9.57,5,1,2,1,1
3489-HHPFY,3,1,8,0,8.52,2,3,5,2,0
2926-JEJJC,4,1,9,5,4.94,0,0,5,2,1
8601-QACRS,2,0,5,62,10.14,3,6,2,3,0
4950-BDEUX,1,1,9,1,8.78,2,0,3,1,2
5789-LDFXO,1,1,14,26,6.95,1,0,4,0,1
0508-OOLTO,5,0,8,27,7.96,1,1,6,3,1
2984-TBYKU,0,0,16,9,8.02,3,2,3,1,0
9822-WMWVG,3,0,10,25,9.15,3,2,6,1,0
2391-SOORI,4,3,10,60,11.81,4,5,1,2,3
9040-KZVWO,5,2,15,74,7.99,2,2,4,1,2
2645-QTLMB,4,2,7,3,7.26,2,1,6,2,3
4806-HIPDW,5,4,5,16,12.92,2,1,4,1,2
1548-ARAGG,5,2,11,12,8.79,1,3,4,3,1
6339-RZCBJ,1,1,11,26,6.14,2,0,3,2,0
4424-TKOPW,1,0,1,8,6.23,5,2,3,4,1
4415-WNGVR,0,0,11,1,8.87,4,3,4,2,0
2522-AHJXR,2,0,9,47,8.46,1,1,4,1,0
0412-UCCNP,2,1,8,3,6.65,2,2,9,0,1
1816-FLZDK,6,0,11,75,8.86,3,2,5,1,2
7096-UCLNH,2,0,7,17,10.44,2,3,4,4,0
8443-ZRDBZ,1,1,5,28,7.37,6,1,3,2,3
9136-ALYBR,5,1,5,29,12.12,3,1,2,0,0
4615-PIVVU,1,0,12,33,4.6,1,0,6,2,0
8885-QSQBX,3,0,9,9,5.56,1,0,4,3,3
7479-NITWS,4,0,4,90,9.28,5,2,4,3,1
8617-ENBDS,1,0,11,60,10.52,2,2,4,0,2
9385-NXKDA,2,1,5,17,5.84,0,3,8,1,1
0430-IHCDJ,5,0,7,19,7.75,5,3,6,0,1
2959-MJHIC,3,1,1,23,6.98,4,1,2,2,2
6674-KVJHG,3,1,7,46,8.48,2,2,4,1,1
1814-DKOLC,2,0,11,0,6.55,6,1,3,2,0
4201-JMNGR,3,1,4,52,9.02,4,4,3,3,3
9351-HXDMR,2,0,18,68,9.33,0,0,6,1,2
3537-HPKQT,4,2,6,34,6.87,2,1,4,1,0
2129-ALKBS,2,1,14,24,8.99,2,3,7,0,2
5821-MMEIL,2,0,7,13,7.46,3,1,7,2,1
5960-WPXQM,3,2,6,8,10.34,3,2,4,5,0
0684-AOSIH,5,2,9,1,7.88,7,4,5,2,4
8260-NGFNY,6,2,8,14,10.26,2,0,3,2,2
1309-XGFSN,5,1,7,89,7.6,3,3,6,1,1
1866-RZZQS,7,4,8,78,9.33,6,1,4,2,1
6968-URWQU,1,0,14,0,8.08,0,0,6,1,2
4742-TXUEX,4,1,13,10,4.82,3,1,4,0,0
9631-XEYKE,2,0,5,1,6.38,3,2,7,0,3
8631-NBHFZ,7,3,9,20,9.64,4,1,2,1,3
1335-MXCSE,1,0,10,10,10.31,0,3,5,0,2
8873-TMKGR,3,0,15,13,2.6,0,1,8,0,1
8800-JOOCF,8,4,7,7,8.11,2,1,8,1,3
1469-LBJQJ,4,4,8,29,8.19,6,0,7,1,0
4958-XCBDQ,4,3,5,89,11.47,1,3,4,3,4
8337-UPOAQ,10,5,3,15,8.44,3,1,3,3,1
0064-YIJGF,4,1,14,2,7.33,6,4,7,3,0
2386-OWURY,1,0,7,4,6.22,5,0,4,2,1
1725-IQNIY,3,3,7,8,9.08,5,2,3,0,2
0310-VQXAM,1,0,15,0,8.71,3,0,8,0,0
6598-RFFVI,2,0,5,36,10.62,3,3,3,0,3
3453-RTHJQ,5,0,4,34,8.25,3,1,4,0,0
6712-OAWRH,5,3,5,6,11.69,3,3,3,5,2
6278-FEPBZ,5,1,10,18,12.91,5,0,7,2,1
4280-DLSHD,5,2,9,6,5.36,1,0,6,0,0
1508-DFXCU,2,1,10,37,9.14,5,1,4,3,3
8614-VGMMV,8,2,4,32,9.91,5,4,3,3,0
7868-BGSZA,7,3,12,38,8.96,2,0,6,0,0
2800-QQUSO,5,3,8,3,7.32,4,2,3,3,0
2930-UOTMB,3,0,10,14,11.88,4,0,3,1,0
7973-DZRKH,2,0,14,10,6.95,1,0,5,2,0
5914-DVBWJ,8,3,7,12,9.43,3,4,1,1,0
7698-YFGEZ,3,0,14,19,7.94,1,1,6,1,1
2533-QVMSK,5,1,4,4,10.2,3,2,4,2,1
9773-PEQBZ,5,3,11,45,6.77,1,2,6,1,2
8644-XLFBW,2,0,3,23,9.87,2,0,3,3,1
0650-BWOZN,4,1,6,90,10.54,1,2,4,1,1
8625-AZYZY,3,1,9,55,7.59,6,3,3,6,2
7785-RDVIG,2,0,10,3,8.62,0,3,8,1,1
9602-WCXPI,3,0,11,75,9.34,3,2,4,1,0
2903-YYTBW,2,0,17,26,8.01,2,2,5,1,0
3620-MWJNE,1,1,13,2,7.11,2,3,4,0,0
8573-JGCZW,2,1,14,31,6.97,0,2,7,2,0
6837-HAEVO,2,0,10,2,5.55,3,0,5,2,1
6701-YVNQG,4,2,9,7,7.18,1,1,3,1,0
9306-CPCBC,5,1,5,31,13.3,6,1,2,1,2
4304-XUMGI,3,1,15,16,6.93,2,3,6,0,1
9504-YAZWB,4,2,17,2,7.2,1,1,7,0,1
8819-ZBYNA,4,1,7,4,6.25,1,1,6,0,0
6174-NRBTZ,1,1,9,4,7.76,3,1,4,0,0
9481-IEBZY,7,2,18,3,6.17,4,2,4,3,0
1833-VGRUM,7,5,6,10,9.55,3,2,3,1,1
6137-NICCO,2,0,9,18,2.53,6,1,5,3,0
9065-ZCPQX,1,0,23,20,6.94,2,1,3,2,0
6402-EJMWF,2,0,8,63,7.87,2,1,5,0,2
3620-EHIMZ,1,1,12,6,5.45,1,2,5,1,0
3213-VVOLG,3,0,8,11,6.66,1,1,6,1,0
6870-ECSHE,1,0,11,32,6.04,2,1,8,0,1
8747-UDCOI,3,2,16,11,8.5,3,1,6,0,1
8374-XGEJJ,2,1,2,66,8.79,3,1,2,0,1
2656-TABEH,3,1,5,74,12.64,5,0,3,3,3
6946-LMSQS,4,0,6,47,12.8,4,2,5,1,3
4626-OZDTJ,5,2,9,19,7.1,2,1,3,2,1
9169-BSVIN,3,2,6,31,10.38,3,1,6,0,0
2325-ZUSFD,5,3,8,10,12.78,1,4,4,1,1
8194-PEEBY,2,0,8,13,8.15,0,1,7,0,1
6872-HXFNF,3,1,12,43,5.56,0,3,3,4,0
3932-CMDTD,3,1,8,9,10.61,0,3,2,2,0
7714-YXSMB,4,2,7,7,8.21,1,1,4,1,1
8387-UGUSU,2,1,6,6,6.51,1,0,5,1,1
1080-BWSYE,1,0,18,1,10.46,1,0,5,1,0
4039-HEUNW,8,3,2,10,11.2,2,2,3,4,1
1194-HVAIF,4,0,15,5,5.66,2,2,4,0,0
0812-WUPTB,8,4,7,90,10.77,3,3,3,3,0
3594-UVONA,4,2,5,24,9.94,4,3,3,2,4
0004-TLHLJ,3,0,3,58,10.7,5,2,4,2,1
1767-TGTKO,2,1,9,23,7.54,2,2,7,3,1
8439-LTUGF,4,0,3,10,6.33,2,6,7,2,1
8805-JNRAZ,2,1,11,11,10.27,1,1,4,0,7
5089-IFSDP,6,3,8,3,13.4,2,0,5,0,0
6418-HNFED,2,0,6,16,6.57,0,1,6,1,1
0206-OYVOC,1,0,10,16,6.45,1,0,4,1,0
7291-CDTMJ,3,0,15,21,9.3,2,0,5,0,3
7128-GGCNO,4,1,7,70,6.72,3,2,7,3,0
0237-YFUTL,2,2,12,2,9.58,1,1,6,0,1
7691-KGKGP,0,1,8,31,6.42,1,0,8,2,0
6710-HSJRD,5,1,10,26,5.8,3,6,6,0,1
3675-EQOZA,5,2,7,11,6.56,4,0,3,1,0
0840-DCNZE,2,0,14,2,6.81,0,2,9,1,1
1732-FEKLD,0,1,14,59,7.64,0,1,5,1,0
9862-KJTYK,5,1,15,5,4.74,2,1,5,0,0
0479-HMSWA,5,1,12,11,8.44,2,1,3,1,1
5854-KSRBJ,1,0,16,5,1.98,2,1,5,2,1
0365-BZUWY,6,4,11,14,10.14,2,3,5,0,0
4817-VYYWS,3,2,9,18,11.38,1,3,3,3,1
5701-SVCWR,4,0,7,25,5.64,2,1,3,1,2
3129-AAQOU,1,0,11,18,7.55,2,0,4,1,2
4922-CVPDX,3,1,10,40,7.14,4,5,3,1,3
1396-QWFBJ,5,1,5,48,9.11,4,2,2,2,0
1357-BIJKI,1,0,11,12,7.37,2,2,5,0,3
1099-BTKWT,1,1,9,36,6.97,0,2,3,0,0
5299-SJCZT,10,3,6,90,8.82,4,4,3,4,1
2018-PZKMU,2,0,7,19,8.46,3,2,8,0,1
7340-KEFQE,2,1,11,10,9.48,0,0,5,1,1
4570-QHXHL,1,0,11,19,8.19,4,0,7,0,1
2403-BCASL,5,2,9,32,9.52,3,1,2,0,1
7392-YYPYJ,5,3,7,24,10.03,3,1,3,1,1
2898-LSJGD,7,4,5,38,12.17,6,0,0,3,2
2223-GDSHL,3,0,12,35,8.39,1,1,8,0,2
7359-PTSXY,6,1,8,40,10.74,3,2,4,1,1
9470-RTWDV,3,1,16,0,7.79,1,1,2,4,1
2176-OSJUV,3,0,7,22,9.06,3,0,5,1,1
9348-YVOMK,2,1,14,5,10.22,3,1,3,2,1
8104-OSKWT,4,1,9,47,7.3,2,4,8,1,0
4521-YEEHE,2,1,8,37,7.5,4,0,5,3,3
4090-KPJIP,1,0,5,9,10.03,1,0,4,2,1
3786-WOVKF,2,0,13,0,7.12,2,0,5,0,4
4503-BDXBD,4,2,9,10,10.09,3,0,4,0,1
6086-ESGRL,3,0,7,11,11.64,2,4,2,2,0
2592-HODOV,1,0,14,87,4.99,0,0,4,0,0
3886-CERTZ,1,1,4,30,11.69,5,2,4,1,3
7995-ZHHNZ,3,1,11,19,4.57,1,2,5,2,0
3824-RHKVR,0,0,12,5,5.73,1,1,8,0,1
5816-SCGFC,3,2,7,3,4.15,4,0,7,0,2
5989-AXPUC,2,0,9,7,6.72,1,0,5,1,1
4979-HPRFL,0,0,15,14,7.39,0,0,4,0,1
8590-OHDIW,1,0,20,5,6.81,1,3,6,0,0
8015-IHCGW,9,4,8,0,7.87,2,1,4,1,2
2332-TODQS,6,1,15,14,7.64,3,0,4,0,0
9278-VZKCD,5,1,11,12,9.16,3,0,1,2,1
8008-OTEZX,2,0,12,28,5.34,4,1,2,0,3
2773-OVBPK,2,0,4,6,9.85,1,1,7,1,1
5999-LCXAO,1,1,11,16,8.11,2,2,7,1,0
5206-XZZQI,1,0,8,26,4.8,1,1,3,1,1
4803-LBYPN,1,0,11,37,10.0,2,1,8,2,1
5759-RCVCB,10,2,6,8,9.39,3,2,3,4,2
6372-RFVNS,7,5,6,90,7.73,6,1,4,3,1
2139-FQHLM,1,0,14,47,4.86,1,1,0,2,4
8261-GWDBQ,1,0,15,0,3.79,1,0,5,1,0
1093-YSWCA,0,0,12,39,5.51,1,1,8,0,0
8938-UMKPI,7,5,4,90,8.45,2,1,0,1,1
0991-BRRFB,7,3,4,33,7.71,2,5,5,1,1
3882-IYOIJ,2,0,15,21,6.47,2,1,7,1,0
8749-TZYEC,3,0,12,3,9.37,0,1,6,1,2
1755-FZQEC,1,0,13,5,4.6,2,1,5,1,1
3115-JPJDD,4,0,9,8,6.57,5,4,7,2,0
5600-KTXFM,2,1,11,1,8.99,2,3,5,3,1
3871-IKPYH,9,3,7,90,13.51,2,1,3,1,2
6319-IEJWJ,10,3,4,90,10.29,5,1,4,1,1
9025-AOMKI,7,4,9,60,10.83,1,2,1,1,1
6339-TBELP,6,1,9,48,9.16,1,2,4,0,2
7964-YESJC,3,0,8,16,8.45,0,1,5,2,1
6173-GOLSU,2,0,10,10,3.99,1,2,5,1,2
5275-SQEIZ,4,3,6,21,8.39,2,2,3,3,2
7716-YTYHG,3,2,4,58,11.26,2,2,3,6,3
9938-ZREHM,4,2,10,45,6.53,1,1,6,3,0
7950-XWOVN,2,1,13,12,5.47,3,4,5,0,0
4390-KYULV,5,1,10,6,9.26,1,1,5,1,0
4647-MUZON,3,0,12,28,8.32,0,0,3,3,3
9702-AIUJO,1,0,16,2,7.71,2,2,8,1,1
8849-PRIQJ,3,0,16,90,7.09,1,2,5,1,2
8851-RAGOV,2,1,12,42,4.31,0,1,4,2,2
1304-NECVQ,7,1,5,15,10.34,4,0,2,1,0
5396-IZEPB,1,0,11,90,5.63,2,1,3,1,3
1729-VLAZJ,2,0,12,24,8.57,2,1,4,1,1
8285-ABVLB,6,2,8,3,7.86,2,1,6,2,0
0701-TJSEF,2,1,7,31,7.17,3,2,7,1,2
5712-VBOXD,2,1,13,4,5.25,4,2,5,2,1
6629-LADHQ,3,0,10,3,10.03,7,5,4,1,1
8945-GRKHX,3,2,5,90,10.54,1,2,1,2,3
1559-DTODC,5,3,5,57,5.85,4,3,4,2,1
4797-MIWUM,2,1,9,56,10.5,2,1,5,2,0
6959-UWKHF,3,1,6,7,9.95,1,2,2,1,2
8720-RQSBJ,3,0,9,20,7.06,3,4,4,1,4
4537-CIBHB,5,2,8,12,10.0,2,2,4,0,1
3815-SLMEF,6,4,8,29,11.47,2,1,5,4,1
5154-VEKBL,9,3,7,27,11.1,5,1,1,0,1
4324-AHJKS,5,0,12,6,7.19,1,0,6,2,0
4355-CVPVS,2,0,16,18,5.1,0,1,5,3,2
4495-LHSSK,1,1,8,17,5.51,2,1,6,0,0
5655-JSMZM,3,1,2,69,9.08,7,2,4,0,4
5915-ANOEI,4,3,12,35,4.23,1,1,7,1,0
9861-PDSZP,2,1,11,53,7.83,2,1,5,1,2
4505-EXZHB,2,0,6,68,9.75,2,1,2,2,1
7225-CBZPL,7,2,13,33,8.36,6,2,5,2,4
6704-UTUKK,4,0,7,24,9.93,2,0,3,0,0
4587-VVTOX,1,0,8,47,7.6,2,1,3,1,0
2019-HDCZY,4,1,13,64,8.31,4,1,5,1,3
4652-NNHNY,6,3,3,17,7.6,5,2,3,1,1
8788-DOXSU,2,0,19,62,9.17,1,2,5,0,0
7404-JLKQG,4,1,12,9,6.44,4,3,5,0,3
7421-ZLUPA,5,3,7,0,12.11,2,3,5,3,2
8972-HJWNV,4,1,9,16,8.0,2,2,4,1,3
3274-NSDWE,1,1,13,0,7.4,4,1,7,0,0
2632-IVXVF,5,1,9,16,8.21,2,4,6,2,2
3692-JHONH,4,1,9,30,9.03,2,1,6,1,1
8915-NNTRC,2,0,10,1,4.63,4,1,5,2,1
5914-GXMDA,1,0,12,6,4.25,7,1,7,6,2
7463-IFMQU,2,1,15,31,5.75,2,1,9,1,1
2920-RNCEZ,0,1,8,56,8.88,4,3,7,0,3
2541-YGPKE,2,0,15,0,6.33,2,1,6,1,0
8515-OCTJS,4,1,8,73,12.0,5,3,2,1,3
5382-TEMLV,2,1,9,25,6.01,1,1,6,1,1
3441-CGZJH,2,1,13,30,7.47,2,0,6,2,2
9592-ERDKV,1,0,15,27,6.64,0,1,5,0,2
2860-RANUS,6,1,3,11,9.66,5,4,3,1,2
5261-QSHQM,2,1,8,34,11.08,2,3,2,2,4
4778-IZARL,0,1,16,20,9.68,0,0,9,2,1
0432-CAJZV,2,0,9,22,7.16,0,3,5,3,0
7008-LZVOZ,4,0,12,4,6.5,2,1,6,1,1
8868-WOZGU,5,3,4,59,10.52,4,1,1,1,1
1200-TUZHR,8,2,13,13,8.83,3,1,4,1,0
9365-CSLBQ,2,0,10,9,8.97,2,0,9,1,0
1334-FJSVR,4,2,9,67,10.02,3,5,3,2,4
5884-FBCTL,3,2,21,10,6.17,2,0,7,1,0
7130-CTCUS,2,1,14,2,10.97,2,0,4,0,0
6242-FEGFD,3,0,7,5,7.4,0,2,6,2,1
7625-XCQRH,6,4,9,90,11.36,3,1,0,2,1
6194-HBGQN,3,1,7,43,4.55,3,2,4,3,0
7634-WSWDB,1,0,14,28,7.19,2,4,5,4,1
6986-IXNDM,4,0,8,51,10.54,5,1,6,2,0
1731-TVIUK,2,2,8,14,10.11,1,0,3,5,2
2987-BJXIK,3,0,8,5,6.71,3,2,6,2,1
9769-TSBZE,2,0,11,13,3.1,1,1,4,0,1
0406-BPDVR,5,2,2,24,9.63,2,1,3,1,1
0618-XWMSS,6,3,8,16,12.37,2,1,4,0,1
1395-WSWXR,3,0,13,0,7.74,2,2,1,1,0
6023-GSSXW,3,1,9,19,7.84,3,2,7,1,1
6752-APNJL,2,1,9,90,6.6,1,2,5,1,1
5276-KQWHG,4,2,6,13,9.23,3,3,3,2,0
0420-HLGXF,4,2,11,68,8.4,2,3,4,5,2
7446-KQISO,6,0,10,20,8.87,3,0,4,2,3
9823-EALYC,3,2,16,4,8.71,3,1,4,0,2
0582-AVCLN,1,0,17,15,9.67,2,3,3,0,2
5803-NQJZO,5,1,11,7,7.08,0,2,3,1,1
2565-JSLRY,4,0,10,41,10.3,6,2,4,2,5
2607-DHDAK,0,0,13,6,4.31,6,0,8,2,1
1073-XXCZD,3,0,5,77,7.84,0,2,5,0,1
0743-HRVFF,2,0,17,11,2.88,1,2,5,0,1
4006-HKYHO,4,0,17,3,4.62,1,1,5,2,0
3727-JEZTU,2,1,13,17,8.32,2,2,3,0,1
8143-ETQTI,1,0,12,89,8.42,0,2,6,1,3
6689-KXGBO,0,0,9,8,7.5,5,2,3,3,2
9667-TKTVZ,2,1,5,61,9.61,3,0,1,2,1
3657-COGMW,2,0,12,36,7.68,2,2,6,1,0
8570-KLJYJ,1,1,9,2,9.36,3,1,4,1,0
7754-IXRMC,3,1,10,10,11.33,1,3,4,2,0
9473-CBZOP,8,3,11,2,3.21,1,2,5,1,1
2969-WGHQO,1,0,20,67,11.17,3,3,6,1,2
6615-NGGZJ,2,1,2,0,11.75,3,2,2,2,3
4334-HOWRP,2,1,14,22,8.44,0,0,8,1,3
4255-DDUOU,6,2,6,61,9.24,3,0,5,0,1
5863-OOKCL,2,2,11,19,8.04,1,1,6,0,0
1686-STUHN,1,0,10,1,7.07,1,0,9,1,0
1329-VHWNP,4,2,9,3,8.98,1,2,5,1,0
2984-MIIZL,7,3,5,17,10.6,2,2,2,3,1
0266-GMEAO,2,0,12,21,8.1,2,0,8,1,1
5590-YRFJT,9,4,7,5,11.43,3,4,4,1,3
5574-NXZIU,1,0,6,14,3.4,3,2,7,1,3
0019-GFNTW,3,2,19,7,6.62,2,1,7,0,2
4256-ZWTZI,1,1,20,6,7.12,1,3,7,1,4
8309-PPCED,2,1,7,90,6.32,3,1,6,5,0
4098-NAUKP,7,1,16,77,10.61,3,1,3,3,1
5196-WPYOW,4,3,11,3,10.6,0,1,3,0,2
4608-LCIMN,2,1,9,23,7.65,1,2,5,3,1
1485-YDHMM,3,1,7,2,8.2,2,2,5,4,1
4054-CUMIA,8,2,7,7,8.89,2,2,6,1,0
0603-TPMIB,1,0,21,21,3.94,2,0,5,1,1
2525-GVKQU,1,0,10,28,4.96,1,0,3,0,1
8161-QYMTT,2,1,11,25,6.39,1,1,7,3,3
9581-GVBXT,3,0,8,8,8.74,2,0,8,1,1
5862-BRIXZ,0,0,13,8,6.27,0,4,5,0,1
5404-GGUKR,1,0,11,32,7.78,2,0,5,1,0
3308-JSGML,2,0,10,10,6.11,1,0,6,2,1
2126-GSEGL,1,0,12,0,6.0,0,2,4,1,2
3677-TNKIO,6,4,2,82,14.09,3,3,3,2,0
0440-QEXBZ,0,1,12,11,7.71,1,1,3,1,1
2434-EEVDB,3,0,21,32,9.86,1,3,6,0,2
6762-QVYJO,3,0,15,26,5.57,2,4,6,2,0
6199-IWKGC,3,0,7,90,5.56,3,2,4,1,3
2675-DHUTR,3,2,7,1,10.28,0,0,6,1,2
8152-VETUR,1,1,12,6,7.57,1,3,3,2,1
9667-EQRXU,4,1,8,21,11.18,5,2,1,1,2
7446-YPODE,3,0,4,15,11.16,2,1,6,3,0
9522-BNTHX,6,3,8,9,8.57,1,1,5,4,1
4676-WLUHT,2,0,10,2,8.07,0,1,5,0,0
3329-WDIOK,6,2,7,49,9.26,2,2,3,1,3
7980-MHFLQ,3,0,7,22,7.65,4,0,5,2,0
2873-ZLIWT,7,1,9,44,10.46,9,4,2,0,0
3415-TAILE,4,0,4,5,10.86,5,2,4,0,1
0757-WCUUZ,2,1,16,36,7.79,1,1,5,2,0
1629-DQQVB,1,1,13,16,5.09,3,3,4,1,2
1915-IOFGU,5,2,9,28,12.95,1,3,3,0,1
3045-XETSH,6,3,8,14,10.07,3,1,7,2,5
0374-AACSZ,7,1,17,10,11.2,1,1,6,2,2
7239-HZZCX,7,0,9,4,8.25,2,0,2,3,2
4872-VXRIL,1,0,11,3,5.64,2,0,5,1,0
9140-CZQZZ,3,0,9,8,6.57,1,0,6,2,0
3423-HHXAO,1,1,5,27,6.37,6,0,3,2,0
9938-TKDGL,0,0,10,11,7.11,0,0,8,1,2
0531-ZZJWQ,6,0,6,3,10.19,3,0,4,3,1
6537-QLGEX,4,2,11,7,10.55,0,0,5,1,0
2688-BHGOG,3,1,10,7,7.27,2,2,6,2,3
7683-CBDKJ,2,0,8,61,8.74,4,3,5,2,1
0946-CLJTI,4,1,4,90,11.4,2,3,2,2,1
3160-TYXLT,3,0,12,4,4.99,2,1,7,0,2
1325-USMEC,2,0,14,0,7.32,1,1,10,1,0
0916-QOFDP,1,0,16,22,7.57,0,2,2,2,0
0628-CNQRM,6,2,10,48,8.92,4,3,2,3,0
5606-AMZBO,1,0,8,1,2.1,0,0,6,1,0
6199-IPCAO,4,2,10,65,8.27,2,0,4,0,2
7665-TOALD,6,0,4,90,12.27,2,3,2,2,1
0112-QWPNC,2,1,6,13,7.48,1,2,4,1,2
0324-BRPCJ,4,0,2,36,10.46,5,1,5,2,3
2777-PHDEI,6,0,8,22,10.94,5,3,5,3,1
5640-CAXOA,1,0,14,25,6.11,3,0,4,1,1
2235-EZAIK,4,0,14,6,7.44,1,1,6,1,2
3847-BAERP,2,0,18,6,8.6,4,1,4,2,0
1196-AMORA,6,2,6,0,10.27,5,4,6,1,4
4282-YMKNA,9,5,7,34,11.04,6,4,4,2,2
1453-RZFON,1,0,9,12,8.19,2,2,4,2,3
8263-OKETD,0,0,14,10,9.31,3,1,5,1,0
0670-KDOMA,2,0,13,30,3.92,1,0,5,2,0
2476-YGEFM,3,1,10,11,8.85,2,0,5,2,1
8687-BAFGU,8,2,10,55,10.9,1,2,4,0,0
0641-EVBOJ,5,1,12,9,5.61,0,3,5,0,0
0829-XXPLX,3,1,11,2,6.64,2,1,5,2,0
9974-JFBHQ,4,3,8,16,11.39,2,3,3,0,2
5356-RHIPP,7,4,5,16,10.67,3,1,4,3,0
6624-JDRDS,1,0,15,40,4.55,0,2,3,0,1
0608-JDVEC,4,2,9,6,7.17,1,3,6,1,0
9780-FKVVF,4,1,13,82,4.35,2,3,3,1,1
1919-RTPQD,4,2,9,19,7.08,3,1,4,0,0
5214-NLTIT,3,1,11,5,8.14,2,3,4,1,1
3345-PBBFH,2,1,9,3,8.75,1,3,5,1,1
5055-BRMNE,2,0,14,0,7.77,5,2,9,2,0
9189-JWSHV,5,3,7,4,13.0,2,2,2,2,1
2190-PHBHR,6,2,11,7,8.17,2,0,5,2,1
2650-GYRYL,5,2,7,90,4.09,2,0,3,3,0
0746-JTRFU,2,1,4,22,11.13,2,2,6,1,1
5208-FVQKB,3,0,9,2,7.52,1,1,5,2,0
7184-LRUUR,1,0,17,21,7.16,3,1,3,1,0
6627-CFOSN,4,0,11,25,9.57,3,1,8,0,2
3982-JGSFD,2,0,11,10,9.1,2,1,6,0,0
1574-DYCWE,2,0,9,11,4.94,3,1,6,0,1
7247-XOZPB,4,1,8,6,7.3,3,4,6,2,0
2466-FCCPT,3,0,14,55,10.83,2,0,5,3,1
6211-WWLTF,1,0,11,6,7.98,1,0,7,2,0
4826-TZEVA,1,0,11,11,4.93,1,2,7,1,1
6016-NXBNJ,3,2,11,6,7.56,1,1,2,1,1
9138-EFSMO,2,0,13,0,6.53,3,1,5,2,0
0576-WNXXC,6,3,1,90,10.0,4,1,3,1,1
4632-XJMEX,2,0,9,8,4.64,0,0,5,2,1
8910-LEDAG,4,0,9,6,8.83,2,1,3,1,0
3452-GWUIN,5,0,12,16,7.38,1,1,5,1,2
2716-GFZOR,9,2,5,20,9.42,2,1,7,0,1
3724-UCSHY,6,3,12,7,10.89,2,3,5,0,1
8626-XHBIE,3,0,16,23,7.28,2,1,5,0,0
4628-CTTLA,3,1,5,57,7.97,2,0,1,1,3
3192-LNKRK,2,1,12,29,5.88,2,1,8,1,4
4439-YRNVD,4,2,4,31,8.72,3,2,5,3,1
2876-VBBBL,3,1,1,7,10.48,7,1,4,3,0
6834-NXDCA,6,2,8,29,8.85,3,8,3,1,3
2208-UGTGR,2,2,10,8,7.57,3,0,6,1,1
3005-TYFRD,0,0,11,8,8.43,3,2,5,2,2
8670-MEFCP,2,0,14,13,8.97,3,2,7,0,0
3079-BCHLN,5,2,9,10,7.79,3,1,5,1,2
7777-UNYHB,3,2,16,21,9.01,2,2,4,1,0
